timestamp,open,high,low,close,volume
2024-04-10 14:20:00,99.405,99.4179,99.405,99.4179,416
2024-04-10 14:30:00,99.3301,99.3301,99.3301,99.3301,325
2024-04-10 14:55:00,99.2801,99.2801,99.2801,99.2801,1564
2024-04-10 15:00:00,99.29,99.29,99.2896,99.2896,1202
2024-04-10 15:05:00,99.2479,99.2479,99.2479,99.2479,259
2024-04-10 15:25:00,99.2099,99.2099,99.2099,99.2099,561
2024-04-10 15:40:00,99.175,99.175,99.15,99.15,2130
2024-04-10 15:45:00,99.15,99.15,99.15,99.15,545
2024-04-10 16:10:00,99.085,99.085,99.085,99.085,908
2024-04-10 16:25:00,99.1,99.1,99.1,99.1,683
2024-04-10 16:45:00,99.095,99.105,99.095,99.105,518
2024-04-10 16:50:00,99.115,99.13,99.115,99.13,1200
2024-04-10 17:00:00,99.11,99.11,99.09,99.09,2366
2024-04-10 17:05:00,99.09,99.09,99.09,99.09,100
2024-04-10 17:10:00,99.07,99.07,99.07,99.07,209
2024-04-10 17:15:00,99.18,99.18,99.18,99.18,503
2024-04-10 17:30:00,99.1921,99.1921,99.1921,99.1921,958
2024-04-10 17:50:00,99.2099,99.2099,99.2099,99.2099,241
2024-04-10 18:00:00,99.2711,99.2711,99.2711,99.2711,166
2024-04-10 18:05:00,99.26,99.26,99.26,99.26,102
2024-04-10 18:10:00,99.2537,99.2537,99.2537,99.2537,1302
2024-04-10 18:30:00,99.17,99.17,99.17,99.17,206
2024-04-10 18:45:00,99.2,99.2,99.2,99.2,381
2024-04-10 19:20:00,99.1801,99.1801,99.1801,99.1801,243
2024-04-10 19:25:00,99.1901,99.1901,99.1901,99.1901,132
2024-04-10 19:50:00,99.19,99.19,99.19,99.19,2360
2024-04-10 19:55:00,99.2,99.21,99.2,99.21,1374
2024-04-11 13:35:00,99.23,99.2,99.2,99.2,699
2024-04-11 13:50:00,99.1321,99.1321,99.1321,99.1321,1687
2024-04-11 14:00:00,99.08,99.08,99.08,99.08,1285
2024-04-11 14:05:00,99.08,99.08,99.08,99.08,1538
2024-04-11 14:15:00,99.01,99.01,98.99,98.99,1782
2024-04-11 14:20:00,98.98,98.99,98.98,98.99,4229
2024-04-11 14:25:00,98.92,98.92,98.92,98.92,683
2024-04-11 14:30:00,98.9,98.9,98.89,98.9,1415
2024-04-11 14:35:00,98.89,98.89,98.87,98.87,1535
2024-04-11 14:40:00,98.87,98.87,98.85,98.85,1202
2024-04-11 14:45:00,98.84,98.84,98.84,98.84,1158
2024-04-11 15:30:00,98.84,98.84,98.84,98.84,1216
2024-04-11 15:35:00,98.9,98.9,98.9,98.9,513
2024-04-11 16:00:00,99.0,99.0,98.98,98.98,4187
2024-04-11 16:30:00,98.96,98.96,98.96,98.96,2241
2024-04-11 17:55:00,99.0595,99.0595,99.0595,99.0595,3405
2024-04-11 18:05:00,99.08,99.1,99.06,99.1,265704
2024-04-11 18:10:00,99.07,99.07,99.07,99.07,671
2024-04-11 18:15:00,99.07,99.08,99.06,99.06,45889
2024-04-11 18:20:00,99.06,99.06,99.06,99.06,10900
2024-04-11 18:25:00,99.06,99.07,99.06,99.07,5601
2024-04-11 18:30:00,99.07,99.07,99.06,99.06,4405
2024-04-11 18:35:00,99.06,99.065,99.05,99.05,25478
2024-04-11 19:40:00,99.0501,99.0501,99.05,99.05,2547
2024-04-11 19:45:00,99.06,99.06,99.05,99.05,7873
2024-04-11 19:50:00,99.025,99.025,99.025,99.025,295
2024-04-11 19:55:00,99.02,99.04,99.02,99.04,7489
2024-04-12 13:30:00,98.18,98.2,98.17,98.18,8098
2024-04-12 13:35:00,98.18,98.19,98.18,98.19,769
2024-04-12 13:40:00,98.19,98.22,98.18,98.21,11730
2024-04-12 13:55:00,98.21,98.22,98.21,98.22,1319
2024-04-12 14:00:00,98.23,98.25,98.23,98.25,2341
2024-04-12 14:15:00,98.145,98.145,98.1097,98.1097,2125
2024-04-12 14:20:00,98.0999,98.0999,98.0825,98.0825,3328
2024-04-12 14:25:00,98.1299,98.1299,98.1299,98.1299,491
2024-04-12 14:45:00,98.1399,98.1399,98.13,98.13,708
2024-04-12 15:10:00,98.17,98.17,98.17,98.17,985
2024-04-12 15:25:00,98.225,98.225,98.225,98.225,259
2024-04-12 15:35:00,98.26,98.26,98.26,98.26,688
2024-04-12 15:40:00,98.26,98.26,98.26,98.26,204
2024-04-12 15:45:00,98.29,98.29,98.29,98.29,603
2024-04-12 16:10:00,98.26,98.26,98.26,98.26,1329
2024-04-12 16:35:00,98.235,98.235,98.205,98.205,2105
2024-04-12 16:40:00,98.2183,98.2183,98.2183,98.2183,301
2024-04-12 17:30:00,98.255,98.255,98.255,98.255,1413
2024-04-12 17:40:00,98.26,98.26,98.26,98.26,695
2024-04-12 17:50:00,98.295,98.295,98.295,98.295,101
2024-04-12 18:00:00,98.3,98.3,98.3,98.3,2566
2024-04-12 18:50:00,98.235,98.235,98.235,98.235,2294
2024-04-12 19:05:00,98.22,98.22,98.22,98.22,15212
2024-04-12 19:25:00,98.21,98.21,98.21,98.21,819
2024-04-12 19:40:00,98.21,98.22,98.21,98.22,1995
2024-04-12 19:45:00,98.23,98.23,98.23,98.23,1640
2024-04-12 19:50:00,98.2001,98.2099,98.2001,98.2099,3082
2024-04-12 19:55:00,98.2,98.23,98.2,98.23,2050
2024-04-15 13:30:00,98.31,98.33,98.3,98.3,2554
2024-04-15 13:35:00,98.3,98.3,98.3,98.3,211
2024-04-15 13:40:00,98.29,98.29,98.29,98.29,109
2024-04-15 13:50:00,98.23,98.23,98.23,98.23,327
2024-04-15 14:00:00,98.21,98.21,98.1861,98.1861,754
2024-04-15 14:10:00,98.12,98.12,98.12,98.12,362
2024-04-15 14:20:00,98.17,98.175,98.1397,98.1398,6996
2024-04-15 14:55:00,98.1166,98.1166,98.1166,98.1166,362
2024-04-15 16:30:00,98.211,98.211,98.211,98.211,1451
2024-04-15 17:50:00,98.11,98.11,98.11,98.11,1086
2024-04-15 17:55:00,98.14,98.14,98.14,98.14,724
2024-04-15 18:20:00,98.18,98.18,98.15,98.15,4709
2024-04-15 18:25:00,98.15,98.15,98.14,98.14,2828
2024-04-15 18:30:00,98.1205,98.1205,98.1205,98.1205,300
2024-04-15 18:45:00,98.1144,98.1144,98.1144,98.1144,690
2024-04-15 19:05:00,98.1,98.1,98.1,98.1,1200
2024-04-15 19:15:00,98.1,98.1,98.1,98.1,379
2024-04-15 19:20:00,98.0901,98.0901,98.0901,98.0901,194
2024-04-15 19:55:00,98.13,98.14,98.1282,98.14,1225
2024-04-16 13:40:00,98.23,98.23,98.23,98.23,359
2024-04-16 13:55:00,98.151,98.151,98.151,98.151,307
2024-04-16 14:05:00,98.21,98.21,98.21,98.21,110
2024-04-16 14:30:00,98.18,98.18,98.18,98.18,339
2024-04-16 14:40:00,98.17,98.17,98.17,98.17,4802
2024-04-16 14:50:00,98.22,98.22,98.21,98.21,1313
2024-04-16 15:30:00,98.12,98.12,98.12,98.12,4804
2024-04-16 17:05:00,98.0899,98.0899,98.0899,98.0899,2863
2024-04-16 17:30:00,97.95,97.95,97.89,97.92,4506
2024-04-16 18:05:00,98.07,98.07,98.07,98.07,1098
2024-04-16 18:10:00,98.18,98.18,98.18,98.18,1139
2024-04-16 18:50:00,98.13,98.13,98.13,98.13,1407
2024-04-16 18:55:00,98.19,98.19,98.18,98.1899,6390
2024-04-16 19:30:00,98.12,98.12,98.12,98.12,3004
2024-04-16 19:55:00,98.06,98.1,98.06,98.1,4096
2024-04-17 13:30:00,98.315,98.315,98.315,98.315,153
2024-04-17 14:00:00,98.3099,98.3099,98.3099,98.3099,278
2024-04-17 15:55:00,98.31,98.31,98.31,98.31,11584
2024-04-17 18:00:00,98.57,98.57,98.57,98.57,16575
2024-04-17 18:35:00,98.5699,98.5699,98.5699,98.5699,1285
2024-04-17 18:40:00,98.58,98.58,98.58,98.58,800
2024-04-17 18:50:00,98.64,98.64,98.64,98.64,253
2024-04-17 19:20:00,98.52,98.52,98.52,98.52,855
2024-04-17 19:40:00,98.54,98.54,98.54,98.54,2513
2024-04-17 19:45:00,98.57,98.57,98.57,98.57,253
2024-04-17 19:55:00,98.55,98.58,98.55,98.58,493
2024-04-18 13:40:00,98.405,98.405,98.405,98.405,1105
2024-04-18 13:50:00,98.4,98.4,98.4,98.4,759
2024-04-18 13:55:00,98.39,98.39,98.39,98.39,300
2024-04-18 14:25:00,98.415,98.415,98.415,98.415,280
2024-04-18 14:30:00,98.44,98.44,98.44,98.44,1304
2024-04-18 14:35:00,98.46,98.46,98.46,98.46,1000
2024-04-18 14:45:00,98.48,98.48,98.48,98.48,115
2024-04-18 15:00:00,98.44,98.44,98.44,98.44,207
2024-04-18 15:05:00,98.44,98.44,98.44,98.44,2878
2024-04-18 15:10:00,98.4703,98.4703,98.4703,98.4703,424
2024-04-18 16:00:00,98.4717,98.4717,98.4717,98.4717,1276
2024-04-18 17:15:00,98.36,98.36,98.36,98.36,3222
2024-04-18 17:25:00,98.36,98.36,98.36,98.36,684
2024-04-18 18:05:00,98.365,98.365,98.365,98.365,442
2024-04-18 18:25:00,98.356,98.356,98.356,98.356,200
2024-04-18 19:05:00,98.36,98.36,98.36,98.36,159
2024-04-18 19:45:00,98.35,98.35,98.3303,98.34,2144
2024-04-19 13:30:00,98.57,98.57,98.56,98.56,1016
2024-04-19 13:35:00,98.5904,98.5904,98.5904,98.5904,2216
2024-04-19 13:55:00,98.55,98.55,98.55,98.55,3002
2024-04-19 14:35:00,98.58,98.58,98.58,98.58,626
2024-04-19 15:05:00,98.56,98.5699,98.56,98.5699,2617
2024-04-19 15:20:00,98.52,98.52,98.52,98.52,513
2024-04-19 15:25:00,98.525,98.525,98.525,98.525,101
2024-04-19 15:40:00,98.52,98.52,98.52,98.52,342
2024-04-19 15:55:00,98.45,98.45,98.45,98.45,1102
2024-04-19 16:10:00,98.39,98.39,98.39,98.39,834
2024-04-19 16:25:00,98.3,98.3,98.3,98.3,3146
2024-04-19 17:25:00,98.43,98.43,98.43,98.43,957
2024-04-19 17:40:00,98.41,98.41,98.41,98.41,827
2024-04-19 18:35:00,98.37,98.37,98.37,98.37,1173
2024-04-19 18:40:00,98.3815,98.3815,98.3815,98.3815,527
2024-04-19 18:45:00,98.38,98.38,98.38,98.38,408
2024-04-19 19:10:00,98.419,98.419,98.419,98.419,1148
2024-04-19 19:15:00,98.3951,98.3951,98.3951,98.3951,272
2024-04-19 19:55:00,98.4,98.4197,98.4,98.4197,1031
2024-04-22 13:40:00,98.2301,98.2301,98.22,98.22,983
2024-04-22 13:50:00,98.28,98.28,98.28,98.28,118
2024-04-22 14:00:00,98.26,98.26,98.26,98.26,340
2024-04-22 14:35:00,98.3201,98.3201,98.3201,98.3201,1802
2024-04-22 14:40:00,98.34,98.34,98.34,98.34,177
2024-04-22 15:35:00,98.34,98.34,98.34,98.34,799
2024-04-22 16:05:00,98.375,98.375,98.375,98.375,2044
2024-04-22 17:05:00,98.3901,98.3901,98.3901,98.3901,1640
2024-04-22 17:10:00,98.41,98.41,98.41,98.41,701
2024-04-22 17:55:00,98.45,98.45,98.45,98.45,1872
2024-04-22 18:00:00,98.4701,98.4701,98.4701,98.4701,500
2024-04-22 18:35:00,98.4893,98.4893,98.4893,98.4893,1050
2024-04-22 19:35:00,98.41,98.41,98.41,98.41,826
2024-04-22 19:40:00,98.41,98.41,98.41,98.41,503
2024-04-22 19:55:00,98.4297,98.43,98.415,98.415,11449
2024-04-23 13:45:00,98.51,98.84,98.79,98.84,2402
2024-04-23 13:55:00,98.92,98.92,98.92,98.92,516
2024-04-23 14:15:00,98.879,98.879,98.879,98.879,531
2024-04-23 14:50:00,98.875,98.875,98.875,98.875,241
2024-04-23 15:00:00,98.8213,98.8213,98.8213,98.8213,552
2024-04-23 15:10:00,98.84,98.8501,98.84,98.8501,400
2024-04-23 15:20:00,98.8501,98.8501,98.8501,98.8501,127
2024-04-23 15:40:00,98.8603,98.8603,98.86,98.86,1522
2024-04-23 16:05:00,98.83,98.83,98.83,98.83,3253
2024-04-23 16:35:00,98.8715,98.8715,98.8715,98.8715,727
2024-04-23 17:00:00,98.88,98.88,98.88,98.88,1066
2024-04-23 17:05:00,98.912,98.912,98.912,98.912,144
2024-04-23 17:55:00,98.92,98.92,98.92,98.92,2120
2024-04-23 18:10:00,98.92,98.92,98.92,98.92,666
2024-04-23 18:40:00,98.9402,98.9402,98.9317,98.9317,1578
2024-04-23 18:55:00,98.92,98.92,98.915,98.915,471
2024-04-23 19:00:00,98.921,98.921,98.921,98.921,195
2024-04-23 19:10:00,98.92,98.92,98.92,98.92,511
2024-04-23 19:35:00,98.9099,98.9099,98.9099,98.9099,720
2024-04-23 19:40:00,98.9001,98.9001,98.9001,98.9001,101
2024-04-23 19:55:00,98.9086,98.9086,98.89,98.89,459
2024-04-24 13:50:00,98.8,98.8,98.79,98.79,3373
2024-04-24 14:00:00,98.79,98.8051,98.79,98.8051,577
2024-04-24 14:15:00,98.8375,98.8375,98.8375,98.8375,1211
2024-04-24 14:35:00,98.785,98.785,98.785,98.785,1104
2024-04-24 14:50:00,98.76,98.76,98.75,98.75,2065
2024-04-24 15:10:00,98.76,98.76,98.76,98.76,411
2024-04-24 15:30:00,98.7674,98.7674,98.7674,98.7674,316
2024-04-24 15:45:00,98.72,98.72,98.72,98.72,400
2024-04-24 16:00:00,98.76,98.76,98.76,98.76,610
2024-04-24 16:40:00,98.751,98.751,98.751,98.751,851
2024-04-24 17:20:00,98.8297,98.8297,98.8297,98.8297,893
2024-04-24 17:25:00,98.83,98.83,98.83,98.83,200
2024-04-24 18:15:00,98.79,98.79,98.79,98.79,2580
2024-04-24 18:25:00,98.7914,98.7914,98.7914,98.7914,102
2024-04-24 19:10:00,98.8799,98.8799,98.8799,98.8799,714
2024-04-24 19:25:00,98.91,98.91,98.91,98.91,265
2024-04-24 19:30:00,98.94,98.94,98.94,98.94,753
2024-04-24 19:40:00,98.92,98.92,98.92,98.92,2637
2024-04-24 19:50:00,98.91,98.91,98.9,98.9,19216
2024-04-24 19:55:00,98.89,98.89,98.88,98.88,4382
2024-04-25 13:45:00,98.88,98.89,98.88,98.89,7930
2024-04-25 13:55:00,98.8408,98.8408,98.8408,98.8408,510
2024-04-25 14:25:00,99.05,99.05,99.05,99.05,1619
2024-04-25 14:35:00,99.06,99.06,99.06,99.06,204
2024-04-25 14:45:00,99.05,99.05,99.05,99.05,530
2024-04-25 14:50:00,99.03,99.03,99.0201,99.0201,1264
2024-04-25 15:00:00,98.9983,98.9983,98.9983,98.9983,242
2024-04-25 15:20:00,99.0001,99.0001,99.0001,99.0001,407
2024-04-25 15:30:00,99.05,99.05,99.025,99.025,2184
2024-04-25 15:45:00,99.05,99.05,99.05,99.05,2828
2024-04-25 16:05:00,99.06,99.06,99.06,99.06,1276
2024-04-25 16:25:00,99.0506,99.0506,99.0506,99.0506,1547
2024-04-25 16:35:00,99.09,99.09,99.09,99.09,515
2024-04-25 16:45:00,99.15,99.15,99.15,99.15,645
2024-04-25 18:00:00,99.155,99.155,99.155,99.155,7425
2024-04-25 18:05:00,99.1511,99.1511,99.1511,99.1511,1300
2024-04-25 18:10:00,99.13,99.13,99.13,99.13,446
2024-04-25 18:15:00,99.135,99.135,99.135,99.135,200
2024-04-25 18:20:00,99.135,99.135,99.135,99.135,708
2024-04-25 19:45:00,99.1735,99.1735,99.1735,99.1735,2086
2024-04-25 19:50:00,99.15,99.15,99.15,99.15,336
2024-04-25 19:55:00,99.1499,99.15,99.145,99.145,684
2024-04-26 13:50:00,99.02,99.02,99.0,99.0,0
2024-04-26 13:55:00,98.965,98.965,98.965,98.965,252
2024-04-26 14:00:00,98.94,98.94,98.94,98.94,587
2024-04-26 14:05:00,98.96,98.96,98.96,98.96,546
2024-04-26 14:10:00,98.92,98.92,98.92,98.92,549
2024-04-26 14:30:00,98.83,98.83,98.83,98.83,206
2024-04-26 14:35:00,98.81,98.81,98.81,98.81,451
2024-04-26 14:55:00,98.71,98.71,98.69,98.69,3603
2024-04-26 15:00:00,98.73,98.73,98.73,98.73,409
2024-04-26 15:10:00,98.69,98.7,98.67,98.67,1348
2024-04-26 15:25:00,98.6999,98.7,98.6999,98.6999,3402
2024-04-26 16:55:00,98.8501,98.8501,98.8501,98.8501,1259
2024-04-26 17:20:00,98.84,98.84,98.84,98.84,724
2024-04-26 17:40:00,98.8403,98.8403,98.8403,98.8403,574
2024-04-26 19:20:00,98.899,98.899,98.89,98.89,1692
2024-04-26 19:30:00,98.88,98.88,98.88,98.88,170
2024-04-26 19:55:00,98.9,98.9,98.895,98.895,2079
2024-04-29 13:35:00,98.86,98.86,98.84,98.84,0
2024-04-29 13:40:00,98.84,98.85,98.84,98.85,301
2024-04-29 14:00:00,98.9676,98.9676,98.9676,98.9676,1569
2024-04-29 14:05:00,98.9688,98.9688,98.9616,98.9682,5178
2024-04-29 14:10:00,99.0,99.0,99.0,99.0,1908
2024-04-29 14:15:00,98.9694,98.9694,98.9502,98.9502,324
2024-04-29 14:35:00,98.9751,98.9751,98.95,98.95,575
2024-04-29 14:40:00,98.9717,98.9717,98.9717,98.9717,112
2024-04-29 15:00:00,99.03,99.08,99.03,99.08,855
2024-04-29 15:10:00,99.08,99.08,99.08,99.08,330
2024-04-29 16:30:00,99.1401,99.1401,99.1401,99.1401,893
2024-04-29 17:00:00,99.15,99.15,99.15,99.15,112
2024-04-29 17:20:00,99.1499,99.1499,99.1499,99.1499,225
2024-04-29 17:40:00,99.1425,99.145,99.1425,99.1425,1416
2024-04-29 17:45:00,99.142,99.142,99.142,99.142,1152
2024-04-29 17:55:00,99.1184,99.1184,99.115,99.115,2001
2024-04-29 19:40:00,99.0621,99.0621,99.0621,99.0621,1193
2024-04-29 19:55:00,99.12,99.12,99.1099,99.1099,1348
2024-04-30 13:35:00,98.98,98.98,98.98,98.98,0
2024-04-30 14:10:00,98.9901,98.9901,98.9901,98.9901,332
2024-04-30 14:15:00,99.01,99.01,99.01,99.01,300
2024-04-30 14:30:00,99.05,99.05,99.05,99.05,643
2024-04-30 14:50:00,98.86,98.86,98.83,98.85,2984
2024-04-30 14:55:00,98.84,98.84,98.84,98.84,102
2024-04-30 15:55:00,98.78,98.78,98.77,98.77,1325
2024-04-30 16:15:00,98.72,98.72,98.72,98.72,1640
2024-04-30 16:25:00,98.72,98.7214,98.71,98.71,1353
2024-04-30 16:30:00,98.72,98.72,98.69,98.69,2168
2024-04-30 16:40:00,98.695,98.7001,98.69,98.7001,2016
2024-04-30 16:45:00,98.725,98.74,98.725,98.74,2978
